benchmark_count,budget_epochs_per_candidate,budget_evaluation_count,budget_generations,budget_policy_name,budget_population_size,budget_wall_clock_seconds,created_at,fairness_benchmark_pack_id,fairness_budget_policy_name,fairness_code_version,fairness_data_signature,fairness_evaluation_count,fairness_seed,pack_name,run_id,run_name,seed,source_manifest_relpath,source_results_relpath,source_run_key,system,version,workspace_relpath
38,1,608,4,prototype_equal_budget,4,497.99,2026-04-18T14:43:26.580918Z,working_33_plus_5_lm_compare_eval608,prototype_equal_budget,355f598b7304e9653013d2d5e2adde4996061fa3,5fdff06e0600c29e,608,44,working_33_plus_5_lm_compare_eval608,working_33_plus_5_lm_compare_eval608_seed44,working_33_plus_5_lm_compare_eval608_seed44,44,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/topograph/working_33_plus_5_lm_compare_eval608_seed44/manifest.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/topograph/working_33_plus_5_lm_compare_eval608_seed44/results.json,topograph|working_33_plus_5_lm_compare_eval608_seed44|2026-04-18T14:43:26.580918Z|EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/topograph/working_33_plus_5_lm_compare_eval608_seed44/manifest.json,topograph,0.1.0,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
38,1,608,2,prototype_equal_budget,8,,2026-04-18T14:43:29.207298Z,working_33_plus_5_lm_compare_eval608,prototype_equal_budget,355f598b7304e9653013d2d5e2adde4996061fa3,5fdff06e0600c29e,608,44,working_33_plus_5_lm_compare_eval608,working_33_plus_5_lm_compare_eval608_seed44,working_33_plus_5_lm_compare_eval608_seed44,44,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/stratograph/working_33_plus_5_lm_compare_eval608_seed44/manifest.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/stratograph/working_33_plus_5_lm_compare_eval608_seed44/results.json,stratograph|working_33_plus_5_lm_compare_eval608_seed44|2026-04-18T14:43:29.207298Z|EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/stratograph/working_33_plus_5_lm_compare_eval608_seed44/manifest.json,stratograph,,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
38,1,608,1,prototype_equal_budget,608,,2026-04-18T14:52:31.301504Z,working_33_plus_5_lm_compare_eval608,prototype_equal_budget,355f598b7304e9653013d2d5e2adde4996061fa3,5fdff06e0600c29e,608,44,working_33_plus_5_lm_compare_eval608,working_33_plus_5_lm_compare_eval608_seed44,working_33_plus_5_lm_compare_eval608_seed44,44,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/contenders/working_33_plus_5_lm_compare_eval608_seed44/manifest.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/contenders/working_33_plus_5_lm_compare_eval608_seed44/results.json,contenders|working_33_plus_5_lm_compare_eval608_seed44|2026-04-18T14:52:31.301504Z|EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/contenders/working_33_plus_5_lm_compare_eval608_seed44/manifest.json,contenders,0.1.0,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
38,1,912,3,prototype_equal_budget,8,,2026-04-18T15:30:47.683920Z,working_33_plus_5_lm_compare_eval912,prototype_equal_budget,355f598b7304e9653013d2d5e2adde4996061fa3,e4e31ccfa3c5cabc,912,42,working_33_plus_5_lm_compare_eval912,working_33_plus_5_lm_compare_eval912_seed42,working_33_plus_5_lm_compare_eval912_seed42,42,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/prism/working_33_plus_5_lm_compare_eval912_seed42/manifest.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/prism/working_33_plus_5_lm_compare_eval912_seed42/results.json,prism|working_33_plus_5_lm_compare_eval912_seed42|2026-04-18T15:30:47.683920Z|EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/prism/working_33_plus_5_lm_compare_eval912_seed42/manifest.json,prism,0.1.0,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
38,1,912,3,prototype_equal_budget,8,1296.3,2026-04-18T15:30:48.814115Z,working_33_plus_5_lm_compare_eval912,prototype_equal_budget,355f598b7304e9653013d2d5e2adde4996061fa3,e4e31ccfa3c5cabc,912,42,working_33_plus_5_lm_compare_eval912,working_33_plus_5_lm_compare_eval912_seed42,working_33_plus_5_lm_compare_eval912_seed42,42,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/topograph/working_33_plus_5_lm_compare_eval912_seed42/manifest.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/topograph/working_33_plus_5_lm_compare_eval912_seed42/results.json,topograph|working_33_plus_5_lm_compare_eval912_seed42|2026-04-18T15:30:48.814115Z|EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/topograph/working_33_plus_5_lm_compare_eval912_seed42/manifest.json,topograph,0.1.0,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
38,1,912,3,prototype_equal_budget,8,,2026-04-18T15:30:51.422686Z,working_33_plus_5_lm_compare_eval912,prototype_equal_budget,355f598b7304e9653013d2d5e2adde4996061fa3,e4e31ccfa3c5cabc,912,42,working_33_plus_5_lm_compare_eval912,working_33_plus_5_lm_compare_eval912_seed42,working_33_plus_5_lm_compare_eval912_seed42,42,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/stratograph/working_33_plus_5_lm_compare_eval912_seed42/manifest.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/stratograph/working_33_plus_5_lm_compare_eval912_seed42/results.json,stratograph|working_33_plus_5_lm_compare_eval912_seed42|2026-04-18T15:30:51.422686Z|EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/stratograph/working_33_plus_5_lm_compare_eval912_seed42/manifest.json,stratograph,,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
38,1,912,1,prototype_equal_budget,912,,2026-04-18T15:44:50.199888Z,working_33_plus_5_lm_compare_eval912,prototype_equal_budget,355f598b7304e9653013d2d5e2adde4996061fa3,e4e31ccfa3c5cabc,912,42,working_33_plus_5_lm_compare_eval912,working_33_plus_5_lm_compare_eval912_seed42,working_33_plus_5_lm_compare_eval912_seed42,42,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/contenders/working_33_plus_5_lm_compare_eval912_seed42/manifest.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/contenders/working_33_plus_5_lm_compare_eval912_seed42/results.json,contenders|working_33_plus_5_lm_compare_eval912_seed42|2026-04-18T15:44:50.199888Z|EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/contenders/working_33_plus_5_lm_compare_eval912_seed42/manifest.json,contenders,0.1.0,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
38,1,912,3,prototype_equal_budget,8,,2026-04-18T16:10:56.870381Z,working_33_plus_5_lm_compare_eval912,prototype_equal_budget,355f598b7304e9653013d2d5e2adde4996061fa3,e4e31ccfa3c5cabc,912,43,working_33_plus_5_lm_compare_eval912,working_33_plus_5_lm_compare_eval912_seed43,working_33_plus_5_lm_compare_eval912_seed43,43,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/prism/working_33_plus_5_lm_compare_eval912_seed43/manifest.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/prism/working_33_plus_5_lm_compare_eval912_seed43/results.json,prism|working_33_plus_5_lm_compare_eval912_seed43|2026-04-18T16:10:56.870381Z|EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/prism/working_33_plus_5_lm_compare_eval912_seed43/manifest.json,prism,0.1.0,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
38,1,912,3,prototype_equal_budget,8,650.08,2026-04-18T16:10:57.983220Z,working_33_plus_5_lm_compare_eval912,prototype_equal_budget,355f598b7304e9653013d2d5e2adde4996061fa3,e4e31ccfa3c5cabc,912,43,working_33_plus_5_lm_compare_eval912,working_33_plus_5_lm_compare_eval912_seed43,working_33_plus_5_lm_compare_eval912_seed43,43,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/topograph/working_33_plus_5_lm_compare_eval912_seed43/manifest.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/topograph/working_33_plus_5_lm_compare_eval912_seed43/results.json,topograph|working_33_plus_5_lm_compare_eval912_seed43|2026-04-18T16:10:57.983220Z|EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/topograph/working_33_plus_5_lm_compare_eval912_seed43/manifest.json,topograph,0.1.0,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
38,1,912,3,prototype_equal_budget,8,,2026-04-18T16:11:00.625923Z,working_33_plus_5_lm_compare_eval912,prototype_equal_budget,355f598b7304e9653013d2d5e2adde4996061fa3,e4e31ccfa3c5cabc,912,43,working_33_plus_5_lm_compare_eval912,working_33_plus_5_lm_compare_eval912_seed43,working_33_plus_5_lm_compare_eval912_seed43,43,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/stratograph/working_33_plus_5_lm_compare_eval912_seed43/manifest.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/stratograph/working_33_plus_5_lm_compare_eval912_seed43/results.json,stratograph|working_33_plus_5_lm_compare_eval912_seed43|2026-04-18T16:11:00.625923Z|EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/stratograph/working_33_plus_5_lm_compare_eval912_seed43/manifest.json,stratograph,,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
38,1,912,1,prototype_equal_budget,912,,2026-04-18T16:24:30.561165Z,working_33_plus_5_lm_compare_eval912,prototype_equal_budget,355f598b7304e9653013d2d5e2adde4996061fa3,e4e31ccfa3c5cabc,912,43,working_33_plus_5_lm_compare_eval912,working_33_plus_5_lm_compare_eval912_seed43,working_33_plus_5_lm_compare_eval912_seed43,43,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/contenders/working_33_plus_5_lm_compare_eval912_seed43/manifest.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/contenders/working_33_plus_5_lm_compare_eval912_seed43/results.json,contenders|working_33_plus_5_lm_compare_eval912_seed43|2026-04-18T16:24:30.561165Z|EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/contenders/working_33_plus_5_lm_compare_eval912_seed43/manifest.json,contenders,0.1.0,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
38,1,912,3,prototype_equal_budget,8,,2026-04-18T17:05:00.566868Z,working_33_plus_5_lm_compare_eval912,prototype_equal_budget,355f598b7304e9653013d2d5e2adde4996061fa3,e4e31ccfa3c5cabc,912,44,working_33_plus_5_lm_compare_eval912,working_33_plus_5_lm_compare_eval912_seed44,working_33_plus_5_lm_compare_eval912_seed44,44,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/prism/working_33_plus_5_lm_compare_eval912_seed44/manifest.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/prism/working_33_plus_5_lm_compare_eval912_seed44/results.json,prism|working_33_plus_5_lm_compare_eval912_seed44|2026-04-18T17:05:00.566868Z|EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/prism/working_33_plus_5_lm_compare_eval912_seed44/manifest.json,prism,0.1.0,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
38,1,912,3,prototype_equal_budget,8,1372.78,2026-04-18T17:05:01.682697Z,working_33_plus_5_lm_compare_eval912,prototype_equal_budget,355f598b7304e9653013d2d5e2adde4996061fa3,e4e31ccfa3c5cabc,912,44,working_33_plus_5_lm_compare_eval912,working_33_plus_5_lm_compare_eval912_seed44,working_33_plus_5_lm_compare_eval912_seed44,44,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/topograph/working_33_plus_5_lm_compare_eval912_seed44/manifest.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/topograph/working_33_plus_5_lm_compare_eval912_seed44/results.json,topograph|working_33_plus_5_lm_compare_eval912_seed44|2026-04-18T17:05:01.682697Z|EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/topograph/working_33_plus_5_lm_compare_eval912_seed44/manifest.json,topograph,0.1.0,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
38,1,912,3,prototype_equal_budget,8,,2026-04-18T17:05:04.302575Z,working_33_plus_5_lm_compare_eval912,prototype_equal_budget,355f598b7304e9653013d2d5e2adde4996061fa3,e4e31ccfa3c5cabc,912,44,working_33_plus_5_lm_compare_eval912,working_33_plus_5_lm_compare_eval912_seed44,working_33_plus_5_lm_compare_eval912_seed44,44,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/stratograph/working_33_plus_5_lm_compare_eval912_seed44/manifest.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/stratograph/working_33_plus_5_lm_compare_eval912_seed44/results.json,stratograph|working_33_plus_5_lm_compare_eval912_seed44|2026-04-18T17:05:04.302575Z|EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/stratograph/working_33_plus_5_lm_compare_eval912_seed44/manifest.json,stratograph,,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
38,1,912,1,prototype_equal_budget,912,,2026-04-18T17:18:48.814362Z,working_33_plus_5_lm_compare_eval912,prototype_equal_budget,355f598b7304e9653013d2d5e2adde4996061fa3,e4e31ccfa3c5cabc,912,44,working_33_plus_5_lm_compare_eval912,working_33_plus_5_lm_compare_eval912_seed44,working_33_plus_5_lm_compare_eval912_seed44,44,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/contenders/working_33_plus_5_lm_compare_eval912_seed44/manifest.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/contenders/working_33_plus_5_lm_compare_eval912_seed44/results.json,contenders|working_33_plus_5_lm_compare_eval912_seed44|2026-04-18T17:18:48.814362Z|EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/runs/contenders/working_33_plus_5_lm_compare_eval912_seed44/manifest.json,contenders,0.1.0,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
38,1,152,1,prototype_equal_budget,4,,2026-04-18T20:31:04.208695Z,working_33_plus_5_lm_compare_eval152,prototype_equal_budget,1b2d6bb6f72496504697b7e320cdb23f3144907a,50f8bac09d0f6974,152,42,working_33_plus_5_lm_compare_eval152,working_33_plus_5_lm_compare_eval152_seed42,working_33_plus_5_lm_compare_eval152_seed42,42,EvoNN-Compare/manual_compare_runs/20260418_budget152_seed42_fair_matrix_smoke/runs/prism/working_33_plus_5_lm_compare_eval152_seed42/manifest.json,EvoNN-Compare/manual_compare_runs/20260418_budget152_seed42_fair_matrix_smoke/runs/prism/working_33_plus_5_lm_compare_eval152_seed42/results.json,prism|working_33_plus_5_lm_compare_eval152_seed42|2026-04-18T20:31:04.208695Z|EvoNN-Compare/manual_compare_runs/20260418_budget152_seed42_fair_matrix_smoke/runs/prism/working_33_plus_5_lm_compare_eval152_seed42/manifest.json,prism,0.1.0,EvoNN-Compare/manual_compare_runs/20260418_budget152_seed42_fair_matrix_smoke
38,1,152,1,prototype_equal_budget,4,956.18,2026-04-18T20:31:05.344025Z,working_33_plus_5_lm_compare_eval152,prototype_equal_budget,1b2d6bb6f72496504697b7e320cdb23f3144907a,50f8bac09d0f6974,152,42,working_33_plus_5_lm_compare_eval152,working_33_plus_5_lm_compare_eval152_seed42,working_33_plus_5_lm_compare_eval152_seed42,42,EvoNN-Compare/manual_compare_runs/20260418_budget152_seed42_fair_matrix_smoke/runs/topograph/working_33_plus_5_lm_compare_eval152_seed42/manifest.json,EvoNN-Compare/manual_compare_runs/20260418_budget152_seed42_fair_matrix_smoke/runs/topograph/working_33_plus_5_lm_compare_eval152_seed42/results.json,topograph|working_33_plus_5_lm_compare_eval152_seed42|2026-04-18T20:31:05.344025Z|EvoNN-Compare/manual_compare_runs/20260418_budget152_seed42_fair_matrix_smoke/runs/topograph/working_33_plus_5_lm_compare_eval152_seed42/manifest.json,topograph,0.1.0,EvoNN-Compare/manual_compare_runs/20260418_budget152_seed42_fair_matrix_smoke
38,1,152,1,prototype_equal_budget,4,,2026-04-18T20:31:07.939506Z,working_33_plus_5_lm_compare_eval152,prototype_equal_budget,1b2d6bb6f72496504697b7e320cdb23f3144907a,50f8bac09d0f6974,152,42,working_33_plus_5_lm_compare_eval152,working_33_plus_5_lm_compare_eval152_seed42,working_33_plus_5_lm_compare_eval152_seed42,42,EvoNN-Compare/manual_compare_runs/20260418_budget152_seed42_fair_matrix_smoke/runs/stratograph/working_33_plus_5_lm_compare_eval152_seed42/manifest.json,EvoNN-Compare/manual_compare_runs/20260418_budget152_seed42_fair_matrix_smoke/runs/stratograph/working_33_plus_5_lm_compare_eval152_seed42/results.json,stratograph|working_33_plus_5_lm_compare_eval152_seed42|2026-04-18T20:31:07.939506Z|EvoNN-Compare/manual_compare_runs/20260418_budget152_seed42_fair_matrix_smoke/runs/stratograph/working_33_plus_5_lm_compare_eval152_seed42/manifest.json,stratograph,,EvoNN-Compare/manual_compare_runs/20260418_budget152_seed42_fair_matrix_smoke
38,1,152,1,prototype_equal_budget,152,,2026-04-18T20:33:25.914005Z,working_33_plus_5_lm_compare_eval152,prototype_equal_budget,1b2d6bb6f72496504697b7e320cdb23f3144907a,50f8bac09d0f6974,152,42,working_33_plus_5_lm_compare_eval152,working_33_plus_5_lm_compare_eval152_seed42,working_33_plus_5_lm_compare_eval152_seed42,42,EvoNN-Compare/manual_compare_runs/20260418_budget152_seed42_fair_matrix_smoke/runs/contenders/working_33_plus_5_lm_compare_eval152_seed42/manifest.json,EvoNN-Compare/manual_compare_runs/20260418_budget152_seed42_fair_matrix_smoke/runs/contenders/working_33_plus_5_lm_compare_eval152_seed42/results.json,contenders|working_33_plus_5_lm_compare_eval152_seed42|2026-04-18T20:33:25.914005Z|EvoNN-Compare/manual_compare_runs/20260418_budget152_seed42_fair_matrix_smoke/runs/contenders/working_33_plus_5_lm_compare_eval152_seed42/manifest.json,contenders,0.1.0,EvoNN-Compare/manual_compare_runs/20260418_budget152_seed42_fair_matrix_smoke
38,1,304,1,prototype_equal_budget,8,,2026-04-18T20:54:43.641274Z,working_33_plus_5_lm_compare_eval304,prototype_equal_budget,1b2d6bb6f72496504697b7e320cdb23f3144907a,f89eede933eccf50,304,42,working_33_plus_5_lm_compare_eval304,working_33_plus_5_lm_compare_eval304_seed42,working_33_plus_5_lm_compare_eval304_seed42,42,EvoNN-Compare/manual_compare_runs/fair_matrix_152_304_608_912_seed42_44/runs/prism/working_33_plus_5_lm_compare_eval304_seed42/manifest.json,EvoNN-Compare/manual_compare_runs/fair_matrix_152_304_608_912_seed42_44/runs/prism/working_33_plus_5_lm_compare_eval304_seed42/results.json,prism|working_33_plus_5_lm_compare_eval304_seed42|2026-04-18T20:54:43.641274Z|EvoNN-Compare/manual_compare_runs/fair_matrix_152_304_608_912_seed42_44/runs/prism/working_33_plus_5_lm_compare_eval304_seed42/manifest.json,prism,0.1.0,EvoNN-Compare/manual_compare_runs/fair_matrix_152_304_608_912_seed42_44
38,1,190,2,prototype_equal_budget,4,1085.26,2026-04-18T20:54:43.681701Z,working_33_plus_5_lm_compare_eval304,prototype_equal_budget,1b2d6bb6f72496504697b7e320cdb23f3144907a,f89eede933eccf50,190,42,working_33_plus_5_lm_compare_eval304,working_33_plus_5_lm_compare_eval304_seed42,working_33_plus_5_lm_compare_eval304_seed42,42,EvoNN-Compare/manual_compare_runs/fair_matrix_152_304_608_912_seed42_44/runs/topograph/working_33_plus_5_lm_compare_eval304_seed42/manifest.json,EvoNN-Compare/manual_compare_runs/fair_matrix_152_304_608_912_seed42_44/runs/topograph/working_33_plus_5_lm_compare_eval304_seed42/results.json,topograph|working_33_plus_5_lm_compare_eval304_seed42|2026-04-18T20:54:43.681701Z|EvoNN-Compare/manual_compare_runs/fair_matrix_152_304_608_912_seed42_44/runs/topograph/working_33_plus_5_lm_compare_eval304_seed42/manifest.json,topograph,0.1.0,EvoNN-Compare/manual_compare_runs/fair_matrix_152_304_608_912_seed42_44
38,1,304,1,prototype_equal_budget,8,,2026-04-18T20:54:45.150514Z,working_33_plus_5_lm_compare_eval304,prototype_equal_budget,1b2d6bb6f72496504697b7e320cdb23f3144907a,f89eede933eccf50,304,42,working_33_plus_5_lm_compare_eval304,working_33_plus_5_lm_compare_eval304_seed42,working_33_plus_5_lm_compare_eval304_seed42,42,EvoNN-Compare/manual_compare_runs/fair_matrix_152_304_608_912_seed42_44/runs/stratograph/working_33_plus_5_lm_compare_eval304_seed42/manifest.json,EvoNN-Compare/manual_compare_runs/fair_matrix_152_304_608_912_seed42_44/runs/stratograph/working_33_plus_5_lm_compare_eval304_seed42/results.json,stratograph|working_33_plus_5_lm_compare_eval304_seed42|2026-04-18T20:54:45.150514Z|EvoNN-Compare/manual_compare_runs/fair_matrix_152_304_608_912_seed42_44/runs/stratograph/working_33_plus_5_lm_compare_eval304_seed42/manifest.json,stratograph,,EvoNN-Compare/manual_compare_runs/fair_matrix_152_304_608_912_seed42_44
4,1,8,1,prototype_equal_budget,2,,2026-04-18T22:31:37.538736Z,tiny_fair_matrix_pack_eval8,prototype_equal_budget,cf743dfc6e57daf80f8a7e8f5d6a70bf238be45c,e01af1acc4fe9235,8,42,tiny_fair_matrix_pack_eval8,tiny_fair_matrix_pack_eval8_seed42,tiny_fair_matrix_pack_eval8_seed42,42,EvoNN-Compare/manual_compare_runs/20260419_tiny_fair_matrix_smoke_fix/runs/prism/tiny_fair_matrix_pack_eval8_seed42/manifest.json,EvoNN-Compare/manual_compare_runs/20260419_tiny_fair_matrix_smoke_fix/runs/prism/tiny_fair_matrix_pack_eval8_seed42/results.json,prism|tiny_fair_matrix_pack_eval8_seed42|2026-04-18T22:31:37.538736Z|EvoNN-Compare/manual_compare_runs/20260419_tiny_fair_matrix_smoke_fix/runs/prism/tiny_fair_matrix_pack_eval8_seed42/manifest.json,prism,0.1.0,EvoNN-Compare/manual_compare_runs/20260419_tiny_fair_matrix_smoke_fix
4,1,8,1,prototype_equal_budget,2,33.82,2026-04-18T22:31:38.822637Z,tiny_fair_matrix_pack_eval8,prototype_equal_budget,cf743dfc6e57daf80f8a7e8f5d6a70bf238be45c,e01af1acc4fe9235,8,42,tiny_fair_matrix_pack_eval8,tiny_fair_matrix_pack_eval8_seed42,tiny_fair_matrix_pack_eval8_seed42,42,EvoNN-Compare/manual_compare_runs/20260419_tiny_fair_matrix_smoke_fix/runs/topograph/tiny_fair_matrix_pack_eval8_seed42/manifest.json,EvoNN-Compare/manual_compare_runs/20260419_tiny_fair_matrix_smoke_fix/runs/topograph/tiny_fair_matrix_pack_eval8_seed42/results.json,topograph|tiny_fair_matrix_pack_eval8_seed42|2026-04-18T22:31:38.822637Z|EvoNN-Compare/manual_compare_runs/20260419_tiny_fair_matrix_smoke_fix/runs/topograph/tiny_fair_matrix_pack_eval8_seed42/manifest.json,topograph,0.1.0,EvoNN-Compare/manual_compare_runs/20260419_tiny_fair_matrix_smoke_fix
4,1,8,1,prototype_equal_budget,2,,2026-04-18T22:31:40.256084Z,tiny_fair_matrix_pack_eval8,prototype_equal_budget,cf743dfc6e57daf80f8a7e8f5d6a70bf238be45c,e01af1acc4fe9235,8,42,tiny_fair_matrix_pack_eval8,tiny_fair_matrix_pack_eval8_seed42,tiny_fair_matrix_pack_eval8_seed42,42,EvoNN-Compare/manual_compare_runs/20260419_tiny_fair_matrix_smoke_fix/runs/stratograph/tiny_fair_matrix_pack_eval8_seed42/manifest.json,EvoNN-Compare/manual_compare_runs/20260419_tiny_fair_matrix_smoke_fix/runs/stratograph/tiny_fair_matrix_pack_eval8_seed42/results.json,stratograph|tiny_fair_matrix_pack_eval8_seed42|2026-04-18T22:31:40.256084Z|EvoNN-Compare/manual_compare_runs/20260419_tiny_fair_matrix_smoke_fix/runs/stratograph/tiny_fair_matrix_pack_eval8_seed42/manifest.json,stratograph,,EvoNN-Compare/manual_compare_runs/20260419_tiny_fair_matrix_smoke_fix
4,1,8,1,prototype_equal_budget,8,,2026-04-18T22:31:49.649712Z,tiny_fair_matrix_pack_eval8,prototype_equal_budget,cf743dfc6e57daf80f8a7e8f5d6a70bf238be45c,e01af1acc4fe9235,8,42,tiny_fair_matrix_pack_eval8,tiny_fair_matrix_pack_eval8_seed42,tiny_fair_matrix_pack_eval8_seed42,42,EvoNN-Compare/manual_compare_runs/20260419_tiny_fair_matrix_smoke_fix/runs/contenders/tiny_fair_matrix_pack_eval8_seed42/manifest.json,EvoNN-Compare/manual_compare_runs/20260419_tiny_fair_matrix_smoke_fix/runs/contenders/tiny_fair_matrix_pack_eval8_seed42/results.json,contenders|tiny_fair_matrix_pack_eval8_seed42|2026-04-18T22:31:49.649712Z|EvoNN-Compare/manual_compare_runs/20260419_tiny_fair_matrix_smoke_fix/runs/contenders/tiny_fair_matrix_pack_eval8_seed42/manifest.json,contenders,0.1.0,EvoNN-Compare/manual_compare_runs/20260419_tiny_fair_matrix_smoke_fix
38,1,304,1,prototype_equal_budget,8,,2026-04-18T22:53:22.550316Z,working_33_plus_5_lm_compare_eval304,prototype_equal_budget,1daed419916ad46559ed41e61ad3b9d4bb175054,f89eede933eccf50,304,42,working_33_plus_5_lm_compare_eval304,working_33_plus_5_lm_compare_eval304_seed42,working_33_plus_5_lm_compare_eval304_seed42,42,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun/runs/prism/working_33_plus_5_lm_compare_eval304_seed42/manifest.json,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun/runs/prism/working_33_plus_5_lm_compare_eval304_seed42/results.json,prism|working_33_plus_5_lm_compare_eval304_seed42|2026-04-18T22:53:22.550316Z|EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun/runs/prism/working_33_plus_5_lm_compare_eval304_seed42/manifest.json,prism,0.1.0,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun
